appear_time_time,condition,corr_resp,correct,datetime,loc_x,loc_y,log_time,press_time_error,press_time_time,pressed,rt,run_num,stim,subj
1832.22273028257,=,F,True,20180917_131349,-1.83697019872103E-16,-1,1832.86396781156,0.000478615381553,1832.86396781156,F,0.641237528986949,0,"__>__
_><>_
><<<>
_><>_
__>__
",101
1833.83952822792,=,F,True,20180917_131349,0.707106781186548,0.707106781186547,1834.52748637574,0.000475567758372,1834.52748637574,F,0.687958147820609,0,"__>__
_><>_
><<<>
_><>_
__>__
",101
1835.34817544336,~,J,True,20180917_131349,-1.83697019872103E-16,-1,1836.03184821728,0.000501472556152,1836.03184821728,J,0.683672773918943,0,"__>__
_><>_
><><>
_><>_
__>__
",101
1836.81512673957,=,J,True,20180917_131349,-0.707106781186547,0.707106781186548,1837.42436741038,0.00049399202635,1837.42436741038,J,0.609240670809641,0,"__<__
_<><_
<>>><
_<><_
__<__
",101
1838.23207512668,+,F,True,20180917_131349,-1.83697019872103E-16,-1,1838.9282489742,0.000476814513377,1838.9282489742,F,0.696173847513592,0,"__<__
_<<<_
<<<<<
_<<<_
__<__
",101
1839.80740295398,+,J,True,20180917_131349,1,0,1840.48797366299,0.000475567758372,1840.48797366299,J,0.680570709015456,0,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
1841.33271401934,~,F,True,20180917_131349,0.707106781186547,-0.707106781186548,1842.04798094958,0.000486788553076,1842.04798094958,F,0.715266930239977,0,"__<__
_<><_
<><><
_<><_
__<__
",101
1843.01637709628,~,F,False,20180917_131349,-0.707106781186547,0.707106781186548,1843.57638078113,0.00049329938463,1843.57638078113,J,0.560003684853655,0,"__<__
_<><_
<><><
_<><_
__<__
",101
1844.36685598872,~,F,True,20180917_131349,1,0,1845.20019934227,0.000493853498028,1845.20019934227,F,0.833343353549253,0,"__<__
_<><_
<><><
_<><_
__<__
",101
1846.17534583598,+,J,True,20180917_131349,-0.707106781186548,-0.707106781186547,1846.83958987302,0.001139395517725,1846.83958987302,J,0.664244037048093,0,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
1847.72584550766,+,J,True,20180917_131349,6.12323399573677E-17,1,1848.35977109579,0.000485680326506,1848.35977109579,J,0.633925588122111,0,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
1849.2426179638,=,J,True,20180917_131349,-1,1.22464679914735E-16,1849.872140706,0.000486650024754,1849.872140706,J,0.629522742195832,0,"__<__
_<><_
<>>><
_<><_
__<__
",101
1850.70959253277,~,J,True,20180917_131349,0.707106781186548,0.707106781186547,1851.47973649141,0.000476121871657,1851.47973649141,J,0.770143958640801,0,"__>__
_><>_
><><>
_><>_
__>__
",101
1852.47672003701,=,F,True,20180917_131349,0.707106781186547,-0.707106781186548,1853.11134879494,0.000512554822649,1853.11134879494,F,0.634628757927203,0,"__>__
_><>_
><<<>
_><>_
__>__
",101
1854.01044115732,+,J,True,20180917_131349,-1.83697019872103E-16,-1,1854.67970352167,0.000476675984942,1854.67970352167,J,0.669262364346196,0,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
1855.53555856008,~,J,True,20180917_131349,-0.707106781186548,-0.707106781186547,1856.32769001238,0.000478615381553,1856.32769001238,J,0.792131452303238,0,"__>__
_><>_
><><>
_><>_
__>__
",101
1857.18588368607,~,J,True,20180917_131349,1,0,1857.97643203662,0.000488312364723,1857.97643203662,J,0.790548350543077,0,"__>__
_><>_
><><>
_><>_
__>__
",101
1858.86122259563,+,J,True,20180917_131349,-0.707106781186547,0.707106781186548,1859.62369554798,0.000476537456734,1859.62369554798,J,0.762472952343387,0,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
1860.41152888177,+,F,True,20180917_131349,-0.707106781186547,0.707106781186548,1861.12790057545,0.000491359988132,1861.12790057545,F,0.716371693675228,0,"__<__
_<<<_
<<<<<
_<<<_
__<__
",101
1861.92869087957,~,J,True,20180917_131349,6.12323399573677E-17,1,1862.6321798541,0.000468502813533,1862.6321798541,J,0.703488974530274,0,"__>__
_><>_
><><>
_><>_
__>__
",101
1863.52048723184,+,F,True,20180917_131349,-1,1.22464679914735E-16,1864.1997379044,0.000476814513263,1864.1997379044,F,0.679250672554872,0,"__<__
_<<<_
<<<<<
_<<<_
__<__
",101
2130.72410670006,~,J,True,20180917_131349,1,0,2131.47160072256,0.001030789306697,2131.47160072256,J,0.747494022502451,1,"__>__
_><>_
><><>
_><>_
__>__
",101
2132.43287249575,~,F,True,20180917_131349,-0.707106781186547,0.707106781186548,2133.15274050596,0.00049981021607,2133.15274050596,F,0.719868010206483,1,"__<__
_<><_
<><><
_<><_
__<__
",101
2134.09151403153,+,J,True,20180917_131349,-1.83697019872103E-16,-1,2134.73601113214,0.000493299384516,2134.73601113214,J,0.644497100602166,1,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
2135.70835353538,=,J,True,20180917_131349,0.707106781186548,0.707106781186547,2136.42438555759,0.000486095911356,2136.42438555759,J,0.71603202220922,1,"__<__
_<><_
<>>><
_<><_
__<__
",101
2137.40869154451,~,F,True,20180917_131349,0.707106781186548,0.707106781186547,2138.12024189817,0.000548433660242,2138.12024189817,F,0.711550353662915,1,"__<__
_<><_
<><><
_<><_
__<__
",101
2139.10922404741,+,F,True,20180917_131349,1,0,2139.72035258231,0.000485957383262,2139.72035258231,F,0.611128534896579,1,"__<__
_<<<_
<<<<<
_<<<_
__<__
",101
2140.58432801292,+,J,True,20180917_131349,-1,1.22464679914735E-16,2141.14443074553,0.000484295043179,2141.14443074553,J,0.560102732610176,1,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
2142.1013539759,=,F,True,20180917_131349,-1.83697019872103E-16,-1,2142.7603163433,0.000488173836402,2142.7603163433,F,0.658962367393997,1,"__>__
_><>_
><<<>
_><>_
__>__
",101
2143.60159778576,~,F,True,20180917_131349,6.12323399573677E-17,1,2144.37659425329,0.000487619723117,2144.37659425329,F,0.774996467527672,1,"__<__
_<><_
<><><
_<><_
__<__
",101
2145.16879621651,=,J,True,20180917_131349,-0.707106781186548,-0.707106781186547,2145.76072597157,0.000483602401573,2145.76072597157,J,0.59192975505448,1,"__<__
_<><_
<>>><
_<><_
__<__
",101
2146.58552046479,=,F,True,20180917_131349,-0.707106781186548,-0.707106781186547,2147.16846776584,0.000486927081511,2147.16846776584,F,0.582947301052627,1,"__>__
_><>_
><<<>
_><>_
__>__
",101
2148.08585708863,~,F,True,20180917_131349,-1.83697019872103E-16,-1,2148.61667451661,0.000487758251438,2148.61667451661,F,0.530817427972579,1,"__<__
_<><_
<><><
_<><_
__<__
",101
2149.48610782491,+,F,True,20180917_131349,-1.83697019872103E-16,-1,2149.97635930924,0.000484849156464,2149.97635930924,F,0.490251484330656,1,"__<__
_<<<_
<<<<<
_<<<_
__<__
",101
2150.77803467087,+,J,True,20180917_131349,1,0,2151.45586625921,0.000479862136444,2151.45586625921,J,0.677831588338449,1,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
2152.42003646066,+,F,True,20180917_131349,0.707106781186548,0.707106781186547,2153.03230633047,0.000486095911583,2153.03230633047,F,0.612269869810916,1,"__<__
_<<<_
<<<<<
_<<<_
__<__
",101
2153.85365977996,~,F,False,20180917_131349,-0.707106781186548,-0.707106781186547,2154.39306305533,0.000968313029716,2154.39306305533,J,0.539403275363839,1,"__<__
_<><_
<><><
_<><_
__<__
",101
2155.38729418153,=,J,True,20180917_131349,6.12323399573677E-17,1,2156.05626411257,0.000498979046142,2156.05626411257,J,0.668969931040465,1,"__<__
_<><_
<>>><
_<><_
__<__
",101
2157.06263419932,=,F,True,20180917_131349,0.707106781186548,0.707106781186547,2157.73682886487,0.000606199974072,2157.73682886487,F,0.674194665551113,1,"__>__
_><>_
><<<>
_><>_
__>__
",101
2158.72964367743,=,J,True,20180917_131349,-0.707106781186547,0.707106781186548,2159.36841207745,0.00098452084444,2159.36841207745,J,0.638768400025583,1,"__<__
_<><_
<>>><
_<><_
__<__
",101
2160.2049205263,+,J,True,20180917_131349,6.12323399573677E-17,1,2160.80054233841,0.000485818854713,2160.80054233841,J,0.59562181211686,1,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
2161.655214899,~,J,True,20180917_131349,6.12323399573677E-17,1,2162.32781122467,0.000984659372534,2162.32781122467,J,0.672596325674476,1,"__>__
_><>_
><><>
_><>_
__>__
",101
2163.17218489653,=,F,True,20180917_131349,0.707106781186547,-0.707106781186548,2163.76881741135,0.000485818854713,2163.76881741135,F,0.596632514816065,1,"__>__
_><>_
><<<>
_><>_
__>__
",101
2164.75583522886,~,J,True,20180917_131349,-0.707106781186547,0.707106781186548,2165.38396340636,0.000477368626662,2165.38396340636,J,0.628128177493636,1,"__>__
_><>_
><><>
_><>_
__>__
",101
2166.38116125529,=,J,True,20180917_131349,-1,1.22464679914735E-16,2167.00817095504,0.000477091570019,2167.00817095504,J,0.627009699754126,1,"__<__
_<><_
<>>><
_<><_
__<__
",101
2167.82311594544,=,F,True,20180917_131349,6.12323399573677E-17,1,2168.44817142604,0.000477507154983,2168.44817142604,F,0.625055480596075,1,"__>__
_><>_
><<<>
_><>_
__>__
",101
2169.32342015366,~,J,True,20180917_131349,-0.707106781186548,-0.707106781186547,2170.09625086926,0.000985767599332,2170.09625086926,J,0.772830715609871,1,"__>__
_><>_
><><>
_><>_
__>__
",101
2171.01543842831,~,J,True,20180917_131349,0.707106781186547,-0.707106781186548,2171.76818115073,0.000476814513377,2171.76818115073,J,0.752742722414496,1,"__>__
_><>_
><><>
_><>_
__>__
",101
2172.69075683568,=,J,True,20180917_131349,-1.83697019872103E-16,-1,2173.29598323253,0.000986044655974,2173.29598323253,J,0.605226396849957,1,"__<__
_<><_
<>>><
_<><_
__<__
",101
2174.2577604956,+,J,True,20180917_131349,-0.707106781186548,-0.707106781186547,2174.816307278,0.000484017986537,2174.816307278,J,0.558546782402573,1,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
2175.76638166771,~,J,True,20180917_131349,-1,1.22464679914735E-16,2176.440565251,0.000489282062972,2176.440565251,J,0.674183583284503,1,"__>__
_><>_
><><>
_><>_
__>__
",101
2177.42504896976,=,J,True,20180917_131349,1,0,2177.96838312503,0.000489005006557,2177.96838312503,J,0.543334155268439,1,"__<__
_<><_
<>>><
_<><_
__<__
",101
2178.80872950127,=,F,False,20180917_131349,-0.707106781186547,0.707106781186548,2179.36050571152,0.000487204137926,2179.36050571152,J,0.551776210252683,1,"__>__
_><>_
><<<>
_><>_
__>__
",101
2180.31727863865,~,F,True,20180917_131349,-1,1.22464679914735E-16,2181.08082546262,0.000985213485819,2181.08082546262,F,0.763546823960951,1,"__<__
_<><_
<><><
_<><_
__<__
",101
2181.91760584257,=,F,True,20180917_131349,-1,1.22464679914735E-16,2182.46482904219,0.000482632703097,2182.46482904219,F,0.547223199616383,1,"__>__
_><>_
><<<>
_><>_
__>__
",101
2183.3262211965,=,J,True,20180917_131349,0.707106781186547,-0.707106781186548,2183.95230899021,0.000486372967998,2183.95230899021,J,0.626087793714305,1,"__<__
_<><_
<>>><
_<><_
__<__
",101
2184.87654826189,~,J,True,20180917_131349,-1.83697019872103E-16,-1,2185.64106686208,0.00117901462022,2185.64106686208,J,0.764518600198699,1,"__>__
_><>_
><><>
_><>_
__>__
",101
2186.61875368832,+,J,True,20180917_131349,0.707106781186548,0.707106781186547,2187.3447841313,0.000486650024868,2187.3447841313,J,0.72603044298603,1,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
2188.15218916321,~,F,True,20180917_131349,0.707106781186547,-0.707106781186548,2188.76867874449,0.000482909759739,2188.76867874449,F,0.616489581284441,1,"__<__
_<><_
<><><
_<><_
__<__
",101
2189.71917647678,~,J,True,20180917_131349,0.707106781186548,0.707106781186547,2190.38468832511,0.000521005050814,2190.38468832511,J,0.665511848328151,1,"__>__
_><>_
><><>
_><>_
__>__
",101
2191.28615963451,~,F,False,20180917_131349,1,0,2191.94422489243,0.000486234439677,2191.94422489243,J,0.6580652579255,1,"__<__
_<><_
<><><
_<><_
__<__
",101
2192.92835425573,+,F,True,20180917_131349,0.707106781186547,-0.707106781186548,2193.4805960597,0.000490944403055,2193.4805960597,F,0.55224180397181,1,"__<__
_<<<_
<<<<<
_<<<_
__<__
",101
2194.27017152578,+,J,True,20180917_131349,-0.707106781186547,0.707106781186548,2194.92037433125,0.000490528818091,2194.92037433125,J,0.650202805476056,1,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
2195.76204711626,+,J,True,20180917_131349,0.707106781186547,-0.707106781186548,2196.4399071029,0.000486372968226,2196.4399071029,J,0.677859986645672,1,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
2197.27086444449,+,F,True,20180917_131349,-0.707106781186548,-0.707106781186547,2197.95994674971,0.000984105259477,2197.95994674971,F,0.689082305222655,1,"__<__
_<<<_
<<<<<
_<<<_
__<__
",101
2198.72116158776,=,F,True,20180917_131349,1,0,2199.32818455852,0.000476675985055,2199.32818455852,F,0.607022970767957,1,"__>__
_><>_
><<<>
_><>_
__>__
",101
2200.21294381014,+,F,True,20180917_131349,6.12323399573677E-17,1,2200.73625189437,0.000478615381553,2200.73625189437,F,0.52330808423585,1,"__<__
_<<<_
<<<<<
_<<<_
__<__
",101
2201.68823174127,+,F,True,20180917_131349,-1,1.22464679914735E-16,2202.24044736339,0.000488589421593,2202.24044736339,F,0.552215622117274,1,"__<__
_<<<_
<<<<<
_<<<_
__<__
",101
2203.18854149062,+,F,True,20180917_131349,-0.707106781186547,0.707106781186548,2203.59258513259,0.000468502813419,2203.59258513259,F,0.404043641965473,1,"__<__
_<<<_
<<<<<
_<<<_
__<__
",101
3082.0645988081,~,J,True,20180917_131349,1,0,3082.78587994581,0.000480554778278,3082.78587994581,J,0.721281137705318,2,"__>__
_><>_
><><>
_><>_
__>__
",101
3083.76494235836,~,F,False,20180917_131349,0.707106781186547,-0.707106781186548,3084.3541719192,0.000985906127653,3084.3541719192,J,0.589229560837339,2,"__<__
_<><_
<><><
_<><_
__<__
",101
3085.18188908314,~,J,True,20180917_131349,-0.707106781186548,-0.707106781186547,3086.00200630581,0.000491082931376,3086.00200630581,J,0.820117222673616,2,"__>__
_><>_
><><>
_><>_
__>__
",101
3086.76573806509,+,J,True,20180917_131349,-1,1.22464679914735E-16,3087.79402347224,0.000494961724598,3087.79402347224,J,1.02828540714881,2,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
3088.71593214328,=,F,True,20180917_131349,0.707106781186548,0.707106781186547,3089.3537499619,0.000486372968226,3089.3537499619,F,0.637817818621897,2,"__>__
_><>_
><<<>
_><>_
__>__
",101
3090.2995819215,=,J,True,20180917_131349,0.707106781186548,0.707106781186547,3090.93770948947,0.000485264741428,3090.93770948947,J,0.63812756796915,2,"__<__
_<><_
<>>><
_<><_
__<__
",101
3091.7167272959,~,J,True,20180917_131349,-0.707106781186547,0.707106781186548,3092.48083626782,0.000974685332949,3092.48083626782,J,0.764108971925907,2,"__>__
_><>_
><><>
_><>_
__>__
",101
3093.32519220806,=,J,True,20180917_131349,6.12323399573677E-17,1,3093.91394010589,0.000986321712617,3093.91394010589,J,0.588747897832491,2,"__<__
_<><_
<>>><
_<><_
__<__
",101
3094.8340037181,+,F,True,20180917_131349,6.12323399573677E-17,1,3095.33802020851,0.000488450893045,3095.33802020851,F,0.504016490412141,2,"__<__
_<<<_
<<<<<
_<<<_
__<__
",101
3096.12575103134,~,F,True,20180917_131349,-1,1.22464679914735E-16,3096.86539742393,0.000486927081511,3096.86539742393,F,0.739646392583836,2,"__<__
_<><_
<><><
_<><_
__<__
",101
3097.6343841169,~,F,True,20180917_131349,-0.707106781186547,0.707106781186548,3098.32954532231,0.000485680326392,3098.32954532231,F,0.695161205417662,2,"__<__
_<><_
<><><
_<><_
__<__
",101
3099.17655130951,~,J,True,20180917_131349,0.707106781186548,0.707106781186547,3099.82608710107,0.000485403269977,3099.82608710107,J,0.649535791564631,2,"__>__
_><>_
><><>
_><>_
__>__
",101
3100.6849968277,+,J,True,20180917_131349,0.707106781186547,-0.707106781186548,3101.24184552983,0.000491221459697,3101.24184552983,J,0.556848702128264,2,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
3102.01043644736,=,J,True,20180917_131349,-1.83697019872103E-16,-1,3102.60838886011,0.00147352585077,3102.60838886011,J,0.597952412748327,2,"__<__
_<><_
<>>><
_<><_
__<__
",101
3103.49389117768,=,F,True,20180917_131349,0.707106781186547,-0.707106781186548,3104.12183635925,0.000486650024868,3104.12183635925,F,0.627945181568975,2,"__>__
_><>_
><<<>
_><>_
__>__
",101
3105.0775575793,+,J,True,20180917_131349,1,0,3105.88119034624,0.000478199796589,3105.88119034624,J,0.803632766936971,2,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
3106.81973917886,~,F,True,20180917_131349,-1.83697019872103E-16,-1,3107.52191116455,0.000500225801034,3107.52191116455,F,0.70217198569253,2,"__<__
_<><_
<><><
_<><_
__<__
",101
3108.4865566567,=,J,True,20180917_131349,-0.707106781186547,0.707106781186548,3109.08125503897,0.000478615381553,3109.08125503897,J,0.594698382266415,2,"__<__
_<><_
<>>><
_<><_
__<__
",101
3109.97852644644,~,F,True,20180917_131349,1,0,3110.58593494156,0.000497316706287,3110.58593494156,F,0.607408495111486,2,"__<__
_<><_
<><><
_<><_
__<__
",101
3111.38714235448,+,F,True,20180917_131349,1,0,3111.97782327664,0.000504520179447,3111.97782327664,F,0.59068092215557,2,"__<__
_<<<_
<<<<<
_<<<_
__<__
",101
3112.81242599124,=,J,True,20180917_131349,-0.707106781186548,-0.707106781186547,3113.36206844962,0.000491775573209,3113.36206844962,J,0.549642458379367,2,"__<__
_<><_
<>>><
_<><_
__<__
",101
3114.27956208424,+,F,True,20180917_131349,-0.707106781186548,-0.707106781186547,3114.93809113502,0.000492606743137,3114.93809113502,F,0.658529050776451,2,"__<__
_<<<_
<<<<<
_<<<_
__<__
",101
3115.80478781616,+,J,True,20180917_131349,-0.707106781186548,-0.707106781186547,3116.40998498353,0.000985906127653,3116.40998498353,J,0.605197167372808,2,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
3117.30499256103,~,J,True,20180917_131349,-1.83697019872103E-16,-1,3117.96887088328,0.000988399637436,3117.96887088328,J,0.663878322256096,2,"__>__
_><>_
><><>
_><>_
__>__
",101
3118.93865411415,+,F,True,20180917_131349,0.707106781186547,-0.707106781186548,3119.46582021239,0.000490251761448,3119.46582021239,F,0.527166098238922,2,"__<__
_<<<_
<<<<<
_<<<_
__<__
",101
3120.27226607413,~,J,True,20180917_131349,6.12323399573677E-17,1,3121.07408190349,0.000485680326392,3121.07408190349,J,0.801815829355292,2,"__>__
_><>_
><><>
_><>_
__>__
",101
3122.08094986106,+,F,True,20180917_131349,-1.83697019872103E-16,-1,3122.681612165,0.000491082931376,3122.681612165,F,0.600662303947502,2,"__<__
_<<<_
<<<<<
_<<<_
__<__
",101
3123.47307757309,=,F,True,20180917_131349,1,0,3124.0259053519,0.000484295043179,3124.0259053519,F,0.552827778809387,2,"__>__
_><>_
><<<>
_><>_
__>__
",101
3124.84816630049,~,J,True,20180917_131349,0.707106781186547,-0.707106781186548,3125.51401892851,0.00046393137859,3125.51401892851,J,0.665852628021185,2,"__>__
_><>_
><><>
_><>_
__>__
",101
3126.39849447411,~,F,True,20180917_131349,-0.707106781186548,-0.707106781186547,3127.15426085439,0.000988399637663,3127.15426085439,F,0.755766380282239,2,"__<__
_<><_
<><><
_<><_
__<__
",101
3128.11567863644,=,J,True,20180917_131349,0.707106781186547,-0.707106781186548,3128.71320756808,0.000478199796817,3128.71320756808,J,0.597528931641591,2,"__<__
_<><_
<>>><
_<><_
__<__
",101
3129.70747360343,+,F,True,20180917_131349,-0.707106781186547,0.707106781186548,3130.38608178159,0.000488450893045,3130.38608178159,F,0.678608178158811,2,"__<__
_<<<_
<<<<<
_<<<_
__<__
",101
3131.37447532395,+,J,True,20180917_131349,-0.707106781186547,0.707106781186548,3132.09012403827,0.000480970363242,3132.09012403827,J,0.715648714318832,2,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
3132.86661633471,+,F,True,20180917_131349,0.707106781186548,0.707106781186547,3133.49764529544,0.000489559119615,3133.49764529544,F,0.631028960732692,2,"__<__
_<<<_
<<<<<
_<<<_
__<__
",101
3134.46677176349,+,J,True,20180917_131349,6.12323399573677E-17,1,3135.28220437362,0.000671031232741,3135.28220437362,J,0.815432610123025,2,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
3136.29213214494,=,F,True,20180917_131349,-1,1.22464679914735E-16,3136.8661356414,0.000490667346412,3136.8661356414,F,0.574003496455589,2,"__>__
_><>_
><<<>
_><>_
__>__
",101
3137.75093908355,=,F,True,20180917_131349,-1.83697019872103E-16,-1,3138.38579488941,0.000485818854941,3138.38579488941,F,0.634855805860752,2,"__>__
_><>_
><<<>
_><>_
__>__
",101
3139.37616592369,~,F,True,20180917_131349,6.12323399573677E-17,1,3140.14551639206,0.000476675985055,3140.14551639206,F,0.769350468364337,2,"__<__
_<><_
<><><
_<><_
__<__
",101
3140.95139345648,=,F,True,20180917_131349,6.12323399573677E-17,1,3141.49126772816,0.001569248927126,3141.49126772816,F,0.53987427168704,2,"__>__
_><>_
><<<>
_><>_
__>__
",101
3142.49336975705,~,F,True,20180917_131349,0.707106781186548,0.707106781186547,3143.16920861535,0.000487481194796,3143.16920861535,F,0.675838858304815,2,"__<__
_<><_
<><><
_<><_
__<__
",101
3144.15203262619,=,J,True,20180917_131349,1,0,3144.77810421209,0.000487619723117,3144.77810421209,J,0.626071585899808,2,"__<__
_<><_
<>>><
_<><_
__<__
",101
3145.56063606668,~,J,False,20180917_131349,-1,1.22464679914735E-16,3146.09807251681,0.000539152262036,3146.09807251681,F,0.537436450128098,2,"__>__
_><>_
><><>
_><>_
__>__
",101
3147.06928632975,+,F,True,20180917_131349,-1,1.22464679914735E-16,3147.68960898993,0.000485957383262,3147.68960898993,F,0.620322660187412,2,"__<__
_<<<_
<<<<<
_<<<_
__<__
",101
3148.63626616279,+,J,True,20180917_131349,0.707106781186548,0.707106781186547,3149.38624399826,0.000492745271231,3149.38624399826,J,0.749977835467234,2,"__>__
_>>>_
>>>>>
_>>>_
__>__
",101
